廠商名稱,污染審驗編號,國產/進口,引擎族,引擎型式,車型名稱,總重,my_數量_1_11,my_車型名稱,車種底盤別,進口國產別,核章_12月,my_數量_1_12,my_車型名稱_full
國瑞汽車股份有限公司,C5D720002M-1,國產,MHM04.0FZA1-C4,N04C-WR,國瑞 XKU710L-WDVQVR3  4009c.c. A6 2D HYBRID 大貨車底盤,6500.0,0.0,國瑞 XKU710L-WDVQVR3 4009c.c. A6 2D HYBRID,大貨車底盤,,0.0,0.0,國瑞 XKU710L-WDVQVR3 4009c.c. A6 2D HYBRID 大貨車底盤
國瑞汽車股份有限公司,C5D720002M-1,國產,MHM04.0FZA1-C4,N04C-WR,國瑞 XKU720L-WCVSVR3  4009c.c. A6 2D HYBRID 大貨車底盤,8000.0,0.0,國瑞 XKU720L-WCVSVR3 4009c.c. A6 2D HYBRID,大貨車底盤,,0.0,0.0,國瑞 XKU720L-WCVSVR3 4009c.c. A6 2D HYBRID 大貨車底盤
國瑞汽車股份有限公司,C5D720002M-1,國產,MHM04.0FZA1-C4,N04C-WR,國瑞 XKU720L-WCVTVR3  4009c.c. A6 2D HYBRID 大貨車底盤,8500.0,0.0,國瑞 XKU720L-WCVTVR3 4009c.c. A6 2D HYBRID,大貨車底盤,,0.0,0.0,國瑞 XKU720L-WCVTVR3 4009c.c. A6 2D HYBRID 大貨車底盤
國瑞汽車股份有限公司,C5D720002M-1,國產,MHM04.0FZA1-C4,N04C-WR,國瑞 XKU720L-WDVSVR3  4009c.c. A6 2D HYBRID 大貨車底盤,8000.0,0.0,國瑞 XKU720L-WDVSVR3 4009c.c. A6 2D HYBRID,大貨車底盤,國產,1.0,1.0,國瑞 XKU720L-WDVSVR3 4009c.c. A6 2D HYBRID 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WCMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,65.0,國瑞 XZU600L-WCMMVR3 4009c.c. M5 2D,貨車底盤,,0.0,65.0,國瑞 XZU600L-WCMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WCMQVR3  4009c.c. M5 2D  大貨車底盤,6500.0,10.0,國瑞 XZU600L-WCMQVR3 4009c.c. M5 2D,大貨車底盤,,0.0,10.0,國瑞 XZU600L-WCMQVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WCTMVR3  4009c.c. A6 2D  貨車底盤,5000.0,0.0,國瑞 XZU600L-WCTMVR3 4009c.c. A6 2D,貨車底盤,,0.0,0.0,國瑞 XZU600L-WCTMVR3 4009c.c. A6 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WCTQVR3  4009c.c. A6 2D  大貨車底盤,6500.0,0.0,國瑞 XZU600L-WCTQVR3 4009c.c. A6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU600L-WCTQVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WDMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,78.0,國瑞 XZU600L-WDMMVR3 4009c.c. M5 2D,貨車底盤,國產,15.0,93.0,國瑞 XZU600L-WDMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU600L-WDMQVR3  4009c.c. M5 2D  大貨車底盤,6500.0,12.0,國瑞 XZU600L-WDMQVR3 4009c.c. M5 2D,大貨車底盤,,0.0,12.0,國瑞 XZU600L-WDMQVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WCMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,170.0,國瑞 XZU640L-WCMMVR3 4009c.c. M5 2D,貨車底盤,,0.0,170.0,國瑞 XZU640L-WCMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WCMQVR3  4009c.c. M5 2D  大貨車底盤,6500.0,2.0,國瑞 XZU640L-WCMQVR3 4009c.c. M5 2D,大貨車底盤,,0.0,2.0,國瑞 XZU640L-WCMQVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WCMRVR3  4009c.c. M5 2D  大貨車底盤,7400.0,0.0,國瑞 XZU640L-WCMRVR3 4009c.c. M5 2D,大貨車底盤,,0.0,0.0,國瑞 XZU640L-WCMRVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WCTMVR3  4009c.c. A6 2D  貨車底盤,5000.0,157.0,國瑞 XZU640L-WCTMVR3 4009c.c. A6 2D,貨車底盤,,0.0,157.0,國瑞 XZU640L-WCTMVR3 4009c.c. A6 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WCTQVR3  4009c.c. A6 2D  大貨車底盤,6500.0,2.0,國瑞 XZU640L-WCTQVR3 4009c.c. A6 2D,大貨車底盤,,0.0,2.0,國瑞 XZU640L-WCTQVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WDMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,400.0,國瑞 XZU640L-WDMMVR3 4009c.c. M5 2D,貨車底盤,國產,90.0,490.0,國瑞 XZU640L-WDMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU640L-WDMRVR3  4009c.c. M5 2D  大貨車底盤,7400.0,4.0,國瑞 XZU640L-WDMRVR3 4009c.c. M5 2D,大貨車底盤,國產,18.0,22.0,國瑞 XZU640L-WDMRVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WCMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,0.0,國瑞 XZU650L-WCMMVR3 4009c.c. M5 2D,貨車底盤,,0.0,0.0,國瑞 XZU650L-WCMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WCMQVR3  4009c.c. M5 2D  大貨車底盤,6500.0,0.0,國瑞 XZU650L-WCMQVR3 4009c.c. M5 2D,大貨車底盤,,0.0,0.0,國瑞 XZU650L-WCMQVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WCMRVR3  4009c.c. M5 2D  大貨車底盤,7400.0,6.0,國瑞 XZU650L-WCMRVR3 4009c.c. M5 2D,大貨車底盤,,0.0,6.0,國瑞 XZU650L-WCMRVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WCTMVR3  4009c.c. A6 2D  貨車底盤,5000.0,334.0,國瑞 XZU650L-WCTMVR3 4009c.c. A6 2D,貨車底盤,,0.0,334.0,國瑞 XZU650L-WCTMVR3 4009c.c. A6 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WCTQVR3  4009c.c. A6 2D  大貨車底盤,6500.0,0.0,國瑞 XZU650L-WCTQVR3 4009c.c. A6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU650L-WCTQVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WDMMVR3  4009c.c. M5 2D  貨車底盤,5000.0,18.0,國瑞 XZU650L-WDMMVR3 4009c.c. M5 2D,貨車底盤,國產,78.0,96.0,國瑞 XZU650L-WDMMVR3 4009c.c. M5 2D 貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU650L-WDMRVR3  4009c.c. M5 2D  大貨車底盤,7400.0,28.0,國瑞 XZU650L-WDMRVR3 4009c.c. M5 2D,大貨車底盤,國產,7.0,35.0,國瑞 XZU650L-WDMRVR3 4009c.c. M5 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU710L-WCFQWR3  4009c.c. M6 2D  大貨車底盤,6500.0,4.0,國瑞 XZU710L-WCFQWR3 4009c.c. M6 2D,大貨車底盤,,0.0,4.0,國瑞 XZU710L-WCFQWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU710L-WCFSWR3  4009c.c. M6 2D  大貨車底盤,8000.0,0.0,國瑞 XZU710L-WCFSWR3 4009c.c. M6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU710L-WCFSWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU710L-WCFTWR3  4009c.c. M6 2D  大貨車底盤,8500.0,0.0,國瑞 XZU710L-WCFTWR3 4009c.c. M6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU710L-WCFTWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU710L-WCTQVR3  4009c.c. A6 2D  大貨車底盤,6500.0,88.0,國瑞 XZU710L-WCTQVR3 4009c.c. A6 2D,大貨車底盤,,0.0,88.0,國瑞 XZU710L-WCTQVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU710L-WCTRVR3  4009c.c. A6 2D  大貨車底盤,7500.0,0.0,國瑞 XZU710L-WCTRVR3 4009c.c. A6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU710L-WCTRVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU710L-WDFQWR3  4009c.c. M6 2D  大貨車底盤,6500.0,0.0,國瑞 XZU710L-WDFQWR3 4009c.c. M6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU710L-WDFQWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU710L-WDFSWR3  4009c.c. M6 2D  大貨車底盤,8000.0,4.0,國瑞 XZU710L-WDFSWR3 4009c.c. M6 2D,大貨車底盤,國產,1.0,5.0,國瑞 XZU710L-WDFSWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU720L-WCFQWR3  4009c.c. M6 2D  大貨車底盤,6500.0,6.0,國瑞 XZU720L-WCFQWR3 4009c.c. M6 2D,大貨車底盤,,0.0,6.0,國瑞 XZU720L-WCFQWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU720L-WCFSWR3  4009c.c. M6 2D  大貨車底盤,8000.0,0.0,國瑞 XZU720L-WCFSWR3 4009c.c. M6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU720L-WCFSWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C5D720003M-1,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU720L-WCFTWR3  4009c.c. M6 2D  大貨車底盤,8500.0,0.0,國瑞 XZU720L-WCFTWR3 4009c.c. M6 2D,大貨車底盤,,0.0,0.0,國瑞 XZU720L-WCFTWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU720L-WCTQVR3  4009c.c. A6 2D  大貨車底盤,6500.0,2.0,國瑞 XZU720L-WCTQVR3 4009c.c. A6 2D,大貨車底盤,,0.0,2.0,國瑞 XZU720L-WCTQVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-1,國產,JHM04.0FZA4-C4,N04C-WN,國瑞 XZU720L-WCTRVR3  4009c.c. A6 2D  大貨車底盤,7500.0,20.0,國瑞 XZU720L-WCTRVR3 4009c.c. A6 2D,大貨車底盤,,0.0,20.0,國瑞 XZU720L-WCTRVR3 4009c.c. A6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU720L-WDFQWR3  4009c.c. M6 2D  大貨車底盤,6500.0,4.0,國瑞 XZU720L-WDFQWR3 4009c.c. M6 2D,大貨車底盤,,0.0,4.0,國瑞 XZU720L-WDFQWR3 4009c.c. M6 2D 大貨車底盤
國瑞汽車股份有限公司,C4D720001M-2,國產,JHM04.0FZA4-C4,N04C-WP,國瑞 XZU720L-WDFSWR3  4009c.c. M6 2D  大貨車底盤,8000.0,110.0,國瑞 XZU720L-WDFSWR3 4009c.c. M6 2D,大貨車底盤,國產,21.0,131.0,國瑞 XZU720L-WDFSWR3 4009c.c. M6 2D 大貨車底盤
嘉馬汽車股份有限公司,C2D638003H-1,國產,MDF10.8FZDX,MX-11 270 H3,大金龍 DAF410E6-6100  10837c.c. A6 2D  大客車,18500.0,0.0,大金龍 DAF410E6-6100 10837c.c. A6 2D,大客車,,0.0,0.0,大金龍 DAF410E6-6100 10837c.c. A6 2D 大客車
嘉馬汽車股份有限公司,C2D638001R-1,國產,MCE06.7FZC9,D6.7EVIE290B,大金龍 JC290E6-5850  6690c.c. A6 2D  大客車,16300.0,0.0,大金龍 JC290E6-5850 6690c.c. A6 2D,大客車,國產,4.0,4.0,大金龍 JC290E6-5850 6690c.c. A6 2D 大客車
嘉馬汽車股份有限公司,C3D638003R-1,國產,MCE06.7FZC9-C3,D6.7EVIE320,大金龍 JM320E6-3980  6690c.c. A6 1D  大客車,14100.0,0.0,大金龍 JM320E6-3980 6690c.c. A6 1D,大客車,國產,1.0,1.0,大金龍 JM320E6-3980 6690c.c. A6 1D 大客車
嘉馬汽車股份有限公司,C3D638002R-1,國產,NCE08.9FZE5,L9EVIE400,大金龍 JM400E6-6100  8900c.c. A6 2D  大客車,18500.0,0.0,大金龍 JM400E6-6100 8900c.c. A6 2D,大客車,國產,2.0,2.0,大金龍 JM400E6-6100 8900c.c. A6 2D 大客車
香港商太古商用汽車有限公司台灣分公司,C3D589008R-1,國產,KVT10.8FZAY-C3,D11K460B EUVI TR25D,富豪 B11R  10837c.c. A12 軸距7000mm 大客車底盤,26500.0,6.0,富豪 B11R 10837c.c. A12 軸距7000mm,大客車底盤,國產,1.0,7.0,富豪 B11R 10837c.c. A12 軸距7000mm 大客車底盤
香港商太古商用汽車有限公司台灣分公司,C3D589004F-1,國產,MVT07.7FZU4-C3,D8K350 EUVI (bus) TR25E,富豪 B8R  7698c.c. A12  大客車底盤,18500.0,3.0,富豪 B8R 7698c.c. A12,大客車底盤,,0.0,3.0,富豪 B8R 7698c.c. A12 大客車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K540 EUVI TR25E2,富豪 FH 62R540  12777c.c. A12 2D  兼供曳引大貨車底盤,46000.0,13.0,富豪 FH 62R540 12777c.c. A12 2D,兼供曳引大貨車底盤,國產,1.0,14.0,富豪 FH 62R540 12777c.c. A12 2D 兼供曳引大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K540 EUVI TR25E2,富豪 FH 62T540  12777c.c. A12 2D  曳引車,43000.0,12.0,富豪 FH 62T540 12777c.c. A12 2D,曳引車,國產,1.0,13.0,富豪 FH 62T540 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K540 EUVI TR25E2,富豪 FH 62T540PUSHER  12777c.c. A12 2D  曳引車,43000.0,3.0,富豪 FH 62T540PUSHER 12777c.c. A12 2D,曳引車,,0.0,3.0,富豪 FH 62T540PUSHER 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589003F-1,國產,MVT07.7FZU4-C4,D8K280 EUVI TR25E,富豪 FL 42R280  7698c.c. M8 2D 軸距4100mm 大貨車底盤,18500.0,93.0,富豪 FL 42R280 7698c.c. M8 2D 軸距4100mm,大貨車底盤,國產,9.0,102.0,富豪 FL 42R280 7698c.c. M8 2D 軸距4100mm 大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589001R-1,國產,MVT10.8FZT5-C4,D11K380 EUVI TR25E2,富豪 FM 42T380  10837c.c. A12 2D  曳引車,35000.0,20.0,富豪 FM 42T380 10837c.c. A12 2D,曳引車,,0.0,20.0,富豪 FM 42T380 10837c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-3,國產,MVT12.8FZT6-C4,D13K380 EUVI TR25E2,富豪 FM 42T380  12777c.c. A12 2D  曳引車,35000.0,1.0,富豪 FM 42T380 12777c.c. A12 2D,曳引車,,0.0,1.0,富豪 FM 42T380 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589004R-1,國產,JVT12.8FZT9-C4,D13K420 EUVI TR25D,富豪 FM 42T420  12777c.c. A12 2D  曳引車,35000.0,3.0,富豪 FM 42T420 12777c.c. A12 2D,曳引車,國產,1.0,4.0,富豪 FM 42T420 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K460 EUVI TR25E2,富豪 FM 42T460  12777c.c. A12 2D  曳引車,35000.0,33.0,富豪 FM 42T460 12777c.c. A12 2D,曳引車,國產,1.0,34.0,富豪 FM 42T460 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589004R-1,國產,JVT12.8FZT9-C4,D13K500 EUVI TR25D,富豪 FM 42T500  12777c.c. A12 2D  曳引車,17100.0,10.0,富豪 FM 42T500 12777c.c. A12 2D,曳引車,國產,1.0,11.0,富豪 FM 42T500 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K420 EUVI TR25E2,富豪 FM 62R420  12777c.c. A12 2D  兼供曳引大貨車底盤,26000.0,22.0,富豪 FM 62R420 12777c.c. A12 2D,兼供曳引大貨車底盤,,0.0,22.0,富豪 FM 62R420 12777c.c. A12 2D 兼供曳引大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589004R-1,國產,JVT12.8FZT9-C4,D13K500 EUVI TR25D,富豪 FM 62R500  12777c.c. A12 2D  兼供曳引大貨車底盤,46000.0,2.0,富豪 FM 62R500 12777c.c. A12 2D,兼供曳引大貨車底盤,國產,11.0,13.0,富豪 FM 62R500 12777c.c. A12 2D 兼供曳引大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589002R-3,國產,MVT12.8FZT6-C4,D13K420 EUVI TR25E2,富豪 FM 62T420  12777c.c. A12 2D  曳引車,43000.0,1.0,富豪 FM 62T420 12777c.c. A12 2D,曳引車,,0.0,1.0,富豪 FM 62T420 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K420 EUVI TR25E2,富豪 FM 62T420PUSHER  12777c.c. A12 2D  曳引車,43000.0,1.0,富豪 FM 62T420PUSHER 12777c.c. A12 2D,曳引車,,0.0,1.0,富豪 FM 62T420PUSHER 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K500 EUVI TR25E2,富豪 FM 62T500  12777c.c. A12 2D  曳引車,43000.0,52.0,富豪 FM 62T500 12777c.c. A12 2D,曳引車,國產,2.0,54.0,富豪 FM 62T500 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589004R-1,國產,JVT12.8FZT9-C4,D13K500 EUVI TR25D,富豪 FM 62T500PUSHER  12777c.c. A12 2D  曳引車,43000.0,1.0,富豪 FM 62T500PUSHER 12777c.c. A12 2D,曳引車,國產,1.0,2.0,富豪 FM 62T500PUSHER 12777c.c. A12 2D 曳引車
香港商太古商用汽車有限公司台灣分公司,C4D589002R-2,國產,MVT12.8FZT6-C4,D13K500 EUVI TR25E2,富豪 FM 64R500  12777c.c. A12 2D 全長10887mm 大貨車底盤,26000.0,1.0,富豪 FM 64R500 12777c.c. A12 2D 全長10887mm,大貨車底盤,,0.0,1.0,富豪 FM 64R500 12777c.c. A12 2D 全長10887mm 大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589002R-2,國產,MVT12.8FZT6-C4,D13K500 EUVI TR25E2,富豪 FM 64R500  12777c.c. A12 2D 全長11077mm 兼供曳引大貨車底盤,46000.0,2.0,富豪 FM 64R500 12777c.c. A12 2D 全長11077mm,兼供曳引大貨車底盤,,0.0,2.0,富豪 FM 64R500 12777c.c. A12 2D 全長11077mm 兼供曳引大貨車底盤
香港商太古商用汽車有限公司台灣分公司,C4D589002R-1,國產,MVT12.8FZT6-C4,D13K500 EUVI TR25E2,富豪 FM 82R500  12777c.c. A12 2D  兼供曳引大貨車底盤,50000.0,2.0,富豪 FM 82R500 12777c.c. A12 2D,兼供曳引大貨車底盤,,0.0,2.0,富豪 FM 82R500 12777c.c. A12 2D 兼供曳引大貨車底盤
寶立華車輛工業股份有限公司,B9D621002S-1,國產,JQI02.94KH1,4KH1CN6LB,寶立華慶鈴 QL1040BUEACYT  2999c.c. M5 2D  框式小貨車,3490.0,0.0,寶立華慶鈴 QL1040BUEACYT 2999c.c. M5 2D,框式小貨車,,0.0,0.0,寶立華慶鈴 QL1040BUEACYT 2999c.c. M5 2D 框式小貨車
寶立華車輛工業股份有限公司,B9D621002S-1,國產,JQI02.94KH1,4KH1CN6LB,寶立華慶鈴 QL1040BUEACYT-C  2999c.c. M5 2D  小貨車底盤,3490.0,0.0,寶立華慶鈴 QL1040BUEACYT-C 2999c.c. M5 2D,小貨車底盤,,0.0,0.0,寶立華慶鈴 QL1040BUEACYT-C 2999c.c. M5 2D 小貨車底盤
弘鉅汽車製造股份有限公司,C4D684001R-1,國產,OCE06.7FZC4,D6.7EVIE290,弘鉅金旅 XML6122H-1  6690c.c. A6 1D  大客車,17300.0,0.0,弘鉅金旅 XML6122H-1 6690c.c. A6 1D,大客車,國產,8.0,8.0,弘鉅金旅 XML6122H-1 6690c.c. A6 1D 大客車
成運汽車製造股份有限公司,C2D580001X-1,國產,MDI7.64FEL6,DL08P(220.7kW/115kgm),成運 MB120NSP  7640c.c. A6 2D (T/M:Allison) 大客車,16300.0,0.0,成運 MB120NSP 7640c.c. A6 2D (T/M:Allison),大客車,,0.0,0.0,成運 MB120NSP 7640c.c. A6 2D (T/M:Allison) 大客車
