time[s],VehicleWeight[ton],VehicleSpeed[km/h],EngineSpeed[rpm],grad[%]
3437,22.5,79.38500214,1216,-0.908281535
3438,22.5,79.37200165,1228.5,-1.360570757
3439,22.5,79.43099976,1220.5,0
3440,22.5,79.66300201,1221.5,-2.262813154
3441,22.5,79.08000183,1218,-1.360690749
3442,22.5,79.38899994,1221.25,-0.908694203
3443,22.5,79.34799957,1213.5,-1.360742218
3444,22.5,78.99299622,1212.25,-0.909428809
3445,22.5,78.48500061,1207.25,-0.914412592
3446,22.5,78.61699677,1202.5,-0.458302726
3447,22.5,78.34400177,1206,0
3448,22.5,78.24500275,1193.75,0
3449,22.5,77.1190033,1204.25,0.463429564
3450,22.5,78.07700348,1196,0.463926818
3451,22.5,77.91699982,1203.5,0.923111531
3452,22.5,77.95500183,1200.75,0.923838442
3453,22.5,78.16999817,1206.5,0.461166306
3454,22.5,78.48500061,1204.25,0.459610444
3455,22.5,78.36100006,1207.75,0.459046385
3456,22.5,78.66799927,1216.25,0.458515777
3457,22.5,78.80400085,1212,-0.457225879
3458,22.5,79.23000336,1226,-0.911195435
3459,22.5,79.88999939,1225.5,0
3460,22.5,79.75299835,1222,-0.451003743
3461,22.5,79.73799896,1225.5,-0.451437854
3462,22.5,79.62799835,1214.75,0
3463,22.5,79.10099792,1200,0
3464,22.5,79.23600006,1210.5,-0.909451771
3465,22.5,78.31999969,1206.75,0
3466,22.5,78.83100128,1207.5,-0.458159815
3467,22.5,78.64099884,1204,0.457225879
3468,22.5,77.99199677,1208,0
3469,22.5,78.28199768,1207.5,1.38218862
3470,22.5,77.96099854,1192.75,3.225743716
3471,22.5,78.01300049,1202.5,1.846459847
3472,22.5,77.90399933,1198.5,1.847139252
3473,22.5,77.1989975,1204,2.321038325
3474,22.5,77.35099792,1194,2.795209333
3475,22.5,77.46099854,1204.5,1.860323599
3476,22.5,77.88500214,1202.75,2.780886458
3477,22.5,77.92500305,1208.75,2.772609327
3478,22.5,78.49500275,1209.25,1.380898407
3479,22.5,78.92299652,1215.25,1.829522213
3480,22.5,79.22799683,1223.75,0.910521396
3481,22.5,79.24900055,1230.5,1.362974693
3482,22.5,79.52100372,1218.25,1.813942928
3483,22.5,79.38200378,1224.75,0
3484,22.5,79.43099976,1221.5,0
3485,22.5,79.31999969,1216.75,0
3486,22.5,79.12400055,1220.5,0.454420953
3487,22.5,79.78399658,1214.5,-0.453094085
3488,22.5,79.66100311,1217.75,0.451568088
3489,22.5,79.34500122,1221.5,-0.45281481
3490,22.5,79.39700317,1224,-0.907127132
3491,22.5,79.48300171,1224.5,-1.359521741
3492,22.5,79.45200348,1214,-2.265076844
3493,22.5,79.59999847,1213.75,-1.810726824
3494,22.5,79.65399933,1213.5,-2.260539798
3495,22.5,79.97599792,1215,-1.804170465
3496,22.5,79.11100006,1208,-2.262912775
3497,22.5,80.04799652,1220,-3.619023424
3498,22.5,79.97899628,1215.75,-2.249620478
3499,22.5,79.6230011,1212.5,-1.804491267
3500,22.5,79.16100311,1222,-1.813782993
3501,22.5,79.02100372,1193.75,-0.910342877
3502,22.5,78.80500031,1226.5,-1.824796948
3503,22.5,78.88300323,1207.5,-1.826389579
3504,22.5,78.98000336,1211.25,-0.912182444
3505,22.5,79.15599823,1214.5,-2.276521448
3506,22.5,78.84200287,1209.25,-1.367106774
3507,22.5,78.92700195,1213,-1.369091082
3508,22.5,78.76399994,1209.5,-1.369768308
3509,22.5,78.68199921,1209.25,-1.37189546
3510,22.5,78.72399902,1211.75,-1.372248448
3511,22.5,78.65799713,1207.75,-1.372457732
3512,22.5,78.50099945,1207.5,-1.374405171
3513,22.5,78.32900238,1204.75,-0.45909539
3514,22.5,78.30200195,1204,-0.459678669
3515,22.5,77.86399841,1197.5,0
3516,22.5,77.9260025,1206.5,0.462160159
3517,22.5,78.09799957,1200.75,-0.461467022
3518,22.5,78.13200378,1201.75,0
3519,22.5,78.05699921,1207.5,0
3520,22.5,78.51499939,1204.25,0
3521,22.5,78.28900146,1211,0.459171521
3522,22.5,78.52100372,1208.25,-0.459153939
3523,22.5,78.44799805,1214,-0.917377704
3524,22.5,78.94400024,1217.25,0
3525,22.5,79.09500122,1219.25,0.455583307
3526,22.5,78.61199951,1220.5,0.456542394
3527,22.5,78.94200134,1213.5,1.370959394
3528,22.5,78.96399689,1214.75,0.911934088
3529,22.5,79.26799774,1221.75,1.365085096
3530,22.5,79.11299896,1217.5,0.909199118
3531,22.5,79.23100281,1217.75,0
3532,22.5,79.34999847,1224.5,0.454028375
3533,22.5,79.3769989,1215.5,0
3534,22.5,79.75700378,1211.5,0.452446284
3535,22.5,79.03199768,1217.5,0
3536,22.5,78.81400299,1213.25,0
3537,22.5,79.26799774,1222,0
3538,22.5,79.25800323,1219.5,-0.454181571
3539,22.5,79.70400238,1217.5,-1.358816127
3540,22.5,79.96399689,1210.75,-1.352807942
3541,22.5,79.73699951,1216.75,-1.352528427
3542,22.5,79.56700134,1213,-1.355896857
3543,22.5,79.4960022,1217.75,-1.810603736
3544,22.5,79.40200043,1217.5,-1.359363453
3545,22.5,79.0019989,1217,-2.272669892
3546,22.5,79.02899933,1209,-1.366819146
3547,22.5,79.08399963,1214.75,-1.821482549
3548,22.5,78.66000366,1211.5,-1.825743371
3549,22.5,78.89299774,1209.5,-1.370965911
3550,22.5,79.04499817,1214,-1.823500846
3551,22.5,79.08000183,1216.5,-1.821344306
3552,22.5,79.08100128,1217.75,-1.365696734
3553,22.5,79.1969986,1216,-1.364687236
3554,22.5,79.26599884,1213,-0.908729711
3555,22.5,79.55599976,1209.5,-0.906675623
3556,22.5,78.87799835,1212,-0.454447483
3557,22.5,78.91400146,1205.25,0
3558,22.5,78.61299896,1206.75,0
3559,22.5,78.20700073,1202,0
3560,22.5,78.42299652,1202.75,0.459681625
3561,22.5,78.02200317,1204.75,0.9204515
3562,22.5,77.84200287,1199.5,0.92388254
3563,22.5,78.05599976,1205.25,1.847361045
3564,22.5,78.26499939,1200.5,0.921181641
3565,22.5,78.12999725,1207.25,1.381119231
3566,22.5,79.00700378,1206.75,1.832793824
3567,22.5,78.82099915,1209,1.824771674
3568,22.5,78.70600128,1204.5,1.371194374
3569,22.5,79.14099884,1216.5,0.912274944
3570,22.5,78.65200043,1219.75,1.36888289
3571,22.5,78.57099915,1213.75,1.373843488
3572,22.5,79.26599884,1221.75,1.824667681
3573,22.5,78.89800262,1221.5,0.910448677
3574,22.5,78.8710022,1211.75,1.369088905
3575,22.5,78.38400269,1219.75,1.373566056
3576,22.5,78.81800079,1209.75,1.37402698
3577,22.5,78.84799957,1210.5,1.36998552
3578,22.5,78.59999847,1215.5,1.371882401
3579,22.5,78.65599823,1207.5,0.915703474
3580,22.5,78.72299957,1216.75,0.457496078
3581,22.5,78.88800049,1217.75,0.913640946
3582,22.5,79.07299805,1221.5,0.911616562
3583,22.5,79.02799988,1221.25,1.366216155
3584,22.5,79.07299805,1218.25,0.91080932
3585,22.5,79.28199768,1222.5,0.909348403
3586,22.5,78.82099915,1216.75,0
3587,22.5,78.95899963,1212,0.912662342
3588,22.5,78.86299896,1218.75,1.368631366
3589,22.5,78.71299744,1212.25,1.370768021
3590,22.5,78.36100006,1208.75,0.91676449
3591,22.5,79.08899689,1216.75,0.457289774
3592,22.5,79.75099945,1214.25,0.906571811
3593,22.5,79.01599884,1217.5,0.453496472
3594,22.5,79.10299683,1215,0.455350664
3595,22.5,79.18499756,1215.75,0.909733323
3596,22.5,78.8030014,1218.25,0.45573255
3597,22.5,79.0719986,1213,0.912113148
3598,22.5,78.96299744,1219,0.911189716
3599,22.5,78.85299683,1213,1.368683433
3600,22.5,78.8259964,1209.75,0.913246973
3601,22.5,78.875,1216.75,0
3602,22.5,78.59600067,1207.75,1.371681998
3603,22.5,78.875,1216,0.45722878
3604,22.5,78.96600342,1216.5,0.456152635
3605,22.5,78.83599854,1211,0.912539419
3606,22.5,78.82499695,1223,0.913351224
3607,22.5,79.27200317,1214.25,0
3608,22.5,79.48400116,1220.25,0
3609,22.5,79.74700165,1228,-0.452174968
3610,22.5,79.4980011,1221.5,-0.45213092
3611,22.5,79.92199707,1219.25,-0.451638906
3612,22.5,79.13800049,1217.25,0
3613,22.5,79.24299622,1217.25,-0.909199122
3614,22.5,78.72799683,1215.25,-0.45578161
3615,22.5,78.84100342,1212.25,-0.456940067
3616,22.5,78.70999908,1204,-0.456996607
3617,22.5,78.98699951,1209.25,-0.456573519
3618,22.5,78.7480011,1210,-0.912922704
3619,22.5,78.37999725,1211.75,-0.458222534
3620,22.5,79.17700195,1209,-0.456979214
3621,22.5,78.58999634,1209.5,-0.912737548
3622,22.5,79.08000183,1218.5,-0.456651706
3623,22.5,79.29599762,1212.25,-0.454611746
3624,22.5,79.46099854,1221.75,-0.453525044
3625,22.5,78.99700165,1220.5,0
3626,22.5,79.59899902,1216.25,-0.907966548
3627,22.5,79.8690033,1218,-0.903001612
3628,22.5,78.97299957,1214.75,-0.906564666
3629,22.5,79.04399872,1212,0.911297827
3630,22.5,78.83999634,1219,-0.456032757
3631,22.5,78.71600342,1212.75,-0.456982112
3632,22.5,78.56500244,1216,-0.457776762
3633,22.5,79.41400146,1215.5,-0.911512667
3634,22.5,79.57800293,1199.25,-1.358559744
3635,22.5,79.14700317,1217.5,-0.907228588
3636,22.5,78.9240036,1218.25,-1.366475361
3637,22.5,79.06099701,1217.25,-0.455741208
3638,22.5,79.19300079,1216,-0.454962207
3639,22.5,79.72000122,1218.5,-0.90615964
3640,22.5,78.82800293,1216.75,-1.362359952
3641,22.5,79.33100128,1219.5,-1.820954888
3642,22.5,79.72699738,1226.25,-2.263325347
3643,22.5,79.22499847,1217.75,-1.35889954
3644,22.5,79.19799805,1217.25,-1.363439283
3645,22.5,78.98300171,1219.75,-1.365523005
3646,22.5,78.73000336,1209.5,-1.36957721
3647,22.5,78.65000153,1212,-1.372475097
3648,22.5,78.59700012,1206.75,-0.915755855
3649,22.5,78.78500366,1210,-0.914970321
3650,22.5,78.94100189,1207.5,-0.456489561
3651,22.5,79.47299957,1214,-0.909009691
3652,22.5,79.14499664,1212.5,-1.361763121
3653,22.5,78.88600159,1213.25,-0.911212763
3654,22.5,79.5019989,1223.5,-0.454579459
3655,22.5,79.81500244,1218.5,-0.90385963
3656,22.5,79.60199738,1222.5,-0.903290506
3657,22.5,79.5019989,1220.5,0
3658,22.5,79.28099823,1210.5,-0.906897244
3659,22.5,79.63300323,1214.25,-0.906151784
3660,22.5,78.7519989,1202,0
3661,22.5,78.75900269,1205,0
3662,22.5,78.70999908,1210.75,-0.914464825
3663,22.5,78.54000092,1207.5,-0.457869195
3664,22.5,78.23999786,1210.25,0.459241813
3665,22.5,78.20600128,1206.75,0
3666,22.5,78.15699768,1210,0
3667,22.5,78.34899902,1201,0
3668,22.5,77.87200165,1202.75,0.921770201
3669,22.5,77.8690033,1205.75,0.924613309
3670,22.5,78.06199646,1200.75,0.461742251
3671,22.5,78.40499878,1212.5,1.840644212
3672,22.5,78.53600311,1205,1.376312063
3673,22.5,78.40399933,1214.75,0.458773606
3674,22.5,78.53900146,1207,1.376296722
3675,22.5,78.86299896,1211,1.829710344
3676,22.5,78.76999664,1218.25,0
3677,22.5,78.84500122,1210,0.456808886
3678,22.5,79.07700348,1223,0.911841657
3679,22.5,78.61000061,1219.5,0.913202751
3680,22.5,79.2440033,1216.5,0.456117234
3681,22.5,78.94000244,1224,1.365499227
3682,22.5,79.10800171,1211.5,0.911114716
3683,22.5,78.64600372,1220.5,0.456406361
3684,22.5,78.40799713,1218.5,1.375324001
3685,22.5,78.95200348,1210.5,0.915100441
3686,22.5,78.8730011,1221,0.456198866
3687,22.5,79.06500244,1217,0.911749294
3688,22.5,78.85099792,1213.75,1.367816664
3689,22.5,78.8259964,1223,1.369889999
3690,22.5,79.42299652,1214.5,0.909957528
3691,22.5,79.02899933,1216,1.363189756
3692,22.5,79.22899628,1218.75,0.909905764
3693,22.5,78.96600342,1213.75,0.910268109
3694,22.5,78.51999664,1217,1.37155136
3695,22.5,78.90000153,1217.5,0.914749491
3696,22.5,78.4960022,1212,1.372335585
3697,22.5,79.37999725,1219.5,0.456055853
3698,22.5,78.875,1210.5,0.909923008
3699,22.5,78.8809967,1217,0
3700,22.5,78.72299957,1215.5,0.456842944
3701,22.5,78.62400055,1207.25,0.457584762
3702,22.5,78.66200256,1214.5,0.457766566
3703,22.5,78.63400269,1215.25,0.45773311
3704,22.5,79.22799683,1214.75,0.456096298
3705,22.5,78.93399811,1220.25,0
3706,22.5,79.18199921,1215.75,0.455363624
3707,22.5,79.94300079,1216,0
3708,22.5,79.14600372,1222.5,0
3709,22.5,79.23999786,1216.5,0
3710,22.5,79.20800018,1219.5,-0.454409488
3711,22.5,79.01100159,1213,0
3712,22.5,79.11299896,1217.75,0.455340577
3713,22.5,79.03800201,1216,-0.910525677
3714,22.5,79.26899719,1211.75,-1.364434004
3715,22.5,79.1309967,1215.75,-0.454547199
3716,22.5,79.43599701,1222.5,-0.908132644
3717,22.5,79.39499664,1210,-1.359936948
3718,22.5,79.26000214,1212.75,-1.361445517
3719,22.5,79.28099823,1219.75,-1.362424464
3720,22.5,79.45200348,1217.5,-0.90718289
3721,22.5,79.54000092,1218.25,-0.905705057
3722,22.5,79.25900269,1209.75,-1.813611667
3723,22.5,78.3690033,1244.5,-1.827089102
3724,22.5,79.5019989,1214.75,-0.912136241
3725,22.5,78.63800049,1220,-0.910584691
3726,22.5,78.94599915,1205.5,-0.456900924
3727,22.5,78.64900208,1211,0
3728,22.5,78.47299957,1205,-0.916484394
3729,22.5,78.37400055,1208.5,0
3730,22.5,78.09300232,1203.25,0
3731,22.5,79.01499939,1208.25,0.916566062
3732,22.5,79.64700317,1207,1.361385423
3733,22.5,78.40200043,1210.75,-1.366665608
3734,22.5,79.12000275,1218,-0.914157131
3735,22.5,78.85500336,1214.75,-0.91153573
3736,22.5,78.85700226,1217.75,0
3737,22.5,79.30599976,1220,0
3738,22.5,79.11799622,1215,-0.454478342
3739,22.5,79.37999725,1214.25,0.454266161
3740,22.5,78.58599854,1206,0.911587723
3741,22.5,78.01899719,1201,1.839020041
3742,22.5,78.39199829,1197.25,0.920654895
3743,22.5,77.91400146,1201.75,2.76380682
3744,22.5,77.39600372,1205.5,2.781535385
3745,22.5,77.94599915,1204.25,1.39048121
3746,22.5,77.81199646,1212,2.311277817
3747,22.5,78.57099915,1200,1.381220842
3748,22.5,78.13899994,1203.25,1.378343042
3749,22.5,77.94799805,1206.25,1.845127487
3750,22.5,78.55999756,1211.25,1.380117686
3751,22.5,78.89099884,1217.75,0.914573744
3752,22.5,78.77799988,1211.75,0.456650262
3753,22.5,78.97899628,1222.25,0.456399877
3754,22.5,79.13999939,1225,0
3755,22.5,80.0739975,1219.25,0
3756,22.5,79.63600159,1221.5,0
3757,22.5,79.61199951,1220.75,0
3758,22.5,79.53600311,1213.75,-0.904817282
3759,22.5,79.40000153,1218.25,-0.453014242
3760,22.5,79.08000183,1213.25,-0.908631122
3761,22.5,79.41200256,1217.75,-0.90856232
3762,22.5,79.49199677,1217,-1.359312149
3763,22.5,79.19999695,1216.5,-1.814838945
3764,22.5,79.58100128,1221.5,-1.360360844
3765,22.5,79.63700104,1217,-1.356631371
3766,22.5,78.83799744,1195.25,-1.817323956
3767,22.5,76.11499786,1154.75,-1.858626386
3768,22.5,74.83300018,1146.75,-2.861914566
3769,22.5,74.93299866,1147,-1.922998063
3770,22.5,74.73600006,1160.75,-0.481063379
3771,22.5,75.95800018,1172.75,-0.477786694
3772,22.5,75.83799744,1170.25,-0.948640712
3773,22.5,76.84600067,1187,-1.414687456
3774,22.5,77.37000275,1198.25,-0.933756567
3775,22.5,78.33799744,1202.25,-0.924807094
3776,22.5,78.77100372,1214.75,-0.916562418
3777,22.5,78.67700195,1217.75,-0.457293381
3778,22.5,79.00299835,1213.75,0
3779,22.5,79.39299774,1214,-0.454556513
3780,22.5,79.23799896,1217.75,0.453883119
3781,22.5,78.67199707,1209,0
3782,22.5,78.3809967,1210.5,0.458443543
3783,22.5,77.81400299,1205,1.382887659
3784,22.5,78.32299805,1203.25,1.383401347
3785,22.5,77.43399811,1203.25,1.849032352
3786,22.5,78.1760025,1198,1.850783438
3787,22.5,78.31300354,1207.5,1.840383123
3788,22.5,78.21399689,1198,1.379954493
3789,22.5,78.19200134,1211.75,1.381022079
3790,22.5,78.42900085,1201.25,1.838832096
3791,22.5,78.40899658,1215,1.83628796
3792,22.5,78.46600342,1211.75,0.917931775
3793,22.5,78.48999786,1209,1.376178362
3794,22.5,78.53399658,1215,1.375586818
3795,22.5,78.63800049,1203.75,0.458098611
3796,22.5,79.05000305,1219.5,1.826389579
3797,22.5,79.23600006,1223.5,1.819493858
3798,22.5,78.92900085,1218,1.820881515
3799,22.5,78.98000336,1221.25,0.911916733
3800,22.5,78.58000183,1217,1.370907144
3801,22.5,77.5719986,1197.25,1.844355023
3802,22.5,77.92900085,1217.75,1.852080767
3803,22.5,78.66799927,1207.5,1.839113943
3804,22.5,78.9469986,1215.5,2.2840466
3805,22.5,78.67700195,1210.75,1.827135521
3806,22.5,78.81400299,1215,1.371503426
3807,22.5,78.74900055,1224,1.370881057
3808,22.5,79.07700348,1214.75,1.368596627
3809,22.5,78.82800293,1218.25,1.367907565
3810,22.5,78.52300262,1219.25,0.915154922
3811,22.5,79.54499817,1215.25,3.188504597
3812,22.5,79.83899689,1223.5,1.806955123
3813,22.5,79.63999939,1224.25,1.354406899
3814,22.5,79.43199921,1225,1.810499201
3815,22.5,80.45500183,1227.25,1.801278982
3816,22.5,80.13300323,1221.25,1.345053466
3817,22.5,80.15299988,1215.5,0.898397517
3818,22.5,79.65899658,1220,0.901053628
3819,22.5,79.64199829,1219,0
3820,22.5,79.32900238,1217,-1.358734938
3821,22.5,79.65599823,1224,-2.264364554
3822,22.5,79.20600128,1211.75,-2.26611777
3823,22.5,79.42299652,1219,-2.26944635
3824,22.5,79.76200104,1219.25,-3.166130948
3825,22.5,79.99500275,1218,-2.704108511
3826,22.5,80.18399811,1223.25,-2.247481343
3827,22.5,79.99700165,1227.25,-2.696950788
3828,22.5,79.50299835,1220.75,-3.15987375
3829,22.5,79.79100037,1225.5,-2.711968292
3830,22.5,80.33399963,1229.75,-2.697889709
3831,22.5,80.21900177,1225.25,-2.242250203
3832,22.5,80.69999695,1231.75,-2.684582163
3833,22.5,80.65299988,1230.75,-2.231133026
3834,22.5,79.8030014,1222.5,-2.692324289
3835,22.5,80.42900085,1227,-1.348046169
3836,22.5,80.40000153,1234,-1.790724348
3837,22.5,80.32700348,1218.75,-0.895928243
3838,22.5,79.26499939,1216.75,-1.353452138
3839,22.5,78.86499786,1215.75,-0.910642292
3840,22.5,78.74299622,1208.25,0
3841,22.5,77.68299866,1202,0
3842,22.5,77.23300171,1194.5,0.929535121
3843,22.5,77.14800262,1191,0.932760792
3844,22.5,77.15200043,1189.5,0
3845,22.5,76.97699738,1197,0.934281448
3846,22.5,77.44400024,1193.5,0.932514784
3847,22.5,78.10399628,1204.5,0
3848,22.5,78.77300262,1206.25,0
3849,22.5,78.63400269,1213.5,-0.457414671
3850,22.5,78.50900269,1222.75,-0.458178774
3851,22.5,79.35299683,1222,-0.456096298
3852,22.5,79.77300262,1221,-0.452469049
3853,22.5,79.9240036,1233.5,-1.352562213
3854,22.5,79.91000366,1224.5,-1.351402879
3855,22.5,79.93000031,1226.25,-1.801800041
3856,22.5,78.92900085,1225,-1.812931025
3857,22.5,80.14099884,1214.75,-0.452628329
3858,22.5,79.59700012,1214.75,-1.352215116
3859,22.5,79.35299683,1215.5,-2.71783758
3860,22.5,78.83300018,1215,-1.820639819
3861,22.5,79.99199677,1222,-2.266645723
3862,22.5,80.23100281,1220.25,-1.348121918
3863,22.5,79.76100159,1218.75,-1.800090383
3864,22.5,80.07900238,1218,-2.252252196
3865,22.5,79.33599854,1219.75,-3.613209489
3866,22.5,79.73600006,1210.5,1.357874396
3867,22.5,79.30000305,1209.75,0.452727241
3868,22.5,79.39399719,1219.25,-0.453702917
3869,22.5,78.10500336,1201,2.28572879
3870,22.5,77.98400116,1196.75,0.461274842
3871,22.5,77.72100067,1199.25,1.387239555
3872,22.5,78.16000366,1193.75,1.385673248
3873,22.5,77.18499756,1200,1.39045217
3874,22.5,77.36599731,1187.75,1.397597841
3875,22.5,77.10700226,1194,1.398301287
3876,22.5,77.9280014,1196,1.39323464
3877,22.5,77.83699799,1208,1.386705219
3878,22.5,78.36199951,1202.75,0.921900043
3879,22.5,78.49299622,1215,-0.459022241
3880,22.5,79.15799713,1224,0.456704586
3881,22.5,79.41799927,1217.75,0.454042705
3882,22.5,79.70300293,1223.25,0.45248325
3883,22.5,78.95700073,1214.5,0
3884,22.5,79.25099945,1217.25,-0.910193304
3885,22.5,79.41100311,1221.25,0
3886,22.5,79.60500336,1213.25,-0.452784177
3887,22.5,78.78299713,1208,-0.909161082
3888,22.5,79.6210022,1224.25,-1.363600635
3889,22.5,79.64099884,1219.25,-1.35625658
3890,22.5,79.17900085,1219.5,-2.266717043
3891,22.5,80.18699646,1223.5,-0.903579594
3892,22.5,79.25299835,1215,-2.257902733
3893,22.5,79.8789978,1222.5,-1.357364591
3894,22.5,80.19200134,1223,-2.249002017
3895,22.5,79.03600311,1216.5,-1.356544
3896,22.5,79.58300018,1214.75,-1.361754475
3897,22.5,79.35600281,1208.5,-0.906007083
3898,22.5,77.79000092,1226.25,-1.374518807
3899,22.5,78.03099823,1206.5,-0.462068219
3900,22.5,77.99099731,1193.5,0.461472957
3901,22.5,77.88500214,1205.25,0.46190518
3902,22.5,77.57800293,1185.25,0.463132247
3903,22.5,78.03500366,1207.75,0.925373843
3904,22.5,76.76499939,1195.25,0.465115828
3905,22.5,78.56199646,1211.5,0
3906,22.5,78.72699738,1210,0.915511372
3907,22.5,78.81500244,1202.5,-0.457020547
3908,22.5,78.58300018,1217.75,1.829756818
3909,22.5,79.16600037,1213.25,0
3910,22.5,78.72499847,1217,0.456010362
3911,22.5,79.28399658,1189.25,0.455669823
3912,22.5,78.67900085,1200,0
3913,22.5,78.05699921,1197,-0.459370731
3914,22.5,77.47499847,1179.75,0
3915,22.5,76.88800049,1177.25,0.932867377
3916,22.5,76.23500061,1161,0.940419541
3917,22.5,75.5019989,1151.75,0
3918,22.5,74.39099884,1143.25,-0.480342195
3919,22.5,74.29000092,1134.75,-0.968517875
3920,22.5,73.54699707,1128.75,-0.487022409
3921,22.5,73.51000214,1127.5,0.979213548
3922,22.5,73.6309967,1122.75,0
3923,22.5,72.85399628,1368.75,-0.491519804
3924,22.5,73.23100281,1375.75,-0.492863274
3925,22.5,74.13300323,1399.5,0
3926,22.5,74.97299957,1410.5,-0.482877485
3927,22.5,75.05899811,1395,0.959794342
3928,22.5,74.65200043,1154.5,0.961854555
3929,22.5,74.39499664,1148.5,-0.966139599
3930,22.5,74.65499878,1157.25,0
3931,22.5,75.06600189,1155,-0.480894
3932,22.5,75.82299805,1169.75,1.43151679
3933,22.5,76.59999847,1178.25,0
3934,22.5,76.58499908,1175.25,0
3935,22.5,76.27300262,1174,0.942049887
3936,22.5,76.0759964,1168,0.472598647
3937,22.5,75.87799835,1171,-0.947654339
3938,22.5,75.86100006,1180,0.948997054
3939,22.5,76.59300232,1188.5,0.472275401
3940,22.5,77.36599731,1203.25,1.870626112
3941,22.5,77.93599701,1203.25,0
3942,22.5,77.99299622,1207.5,-1.385244589
3943,22.5,79.82099915,1219.25,-1.368700769
3944,22.5,79.35500336,1219.5,-0.45232906
3945,22.5,79.72000122,1221.5,1.810467139
3946,22.5,79.76000214,1212.75,-0.451466826
